policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
655160,FL,PINELLAS COUNTY,0,883539.23,0,0,883539.23,1368299.76,0,0,0,0,27.73717,-82.66582,Residential,Masonry,1
738523,FL,PINELLAS COUNTY,0,513193.3,0,513193.3,513193.3,526203.9,0,0,0,0,27.707752,-82.677399,Residential,Masonry,1
368683,FL,PINELLAS COUNTY,0,639507.6,0,639507.6,639507.6,900832.15,0,0,0,0,27.708059,-82.676613,Residential,Masonry,1
509308,FL,PINELLAS COUNTY,0,511383.3,0,511383.3,511383.3,367823.09,0,0,0,0,27.708139,-82.676315,Residential,Masonry,1
663021,FL,PINELLAS COUNTY,0,635083.2,0,635083.2,635083.2,627065.91,0,0,0,0,27.707216,-82.676322,Residential,Masonry,1
138311,FL,PINELLAS COUNTY,0,761013.8,0,761013.8,761013.8,583807.93,0,0,0,0,27.70615,-82.67569,Residential,Masonry,1
308381,FL,PINELLAS COUNTY,0,39831.2,0,39831.2,39831.2,52975.31,0,0,0,0,27.70615,-82.676117,Residential,Wood,1
962059,FL,PINELLAS COUNTY,0,505898.1,0,505898.1,505898.1,685939.26,0,0,0,0,27.707096,-82.675591,Residential,Masonry,3
608369,FL,PINELLAS COUNTY,0,1526293.13,0,0,1526293.13,1868630.67,0,0,0,0,27.76987,-82.66198,Residential,Masonry,1
269022,FL,PINELLAS COUNTY,1180223,1180223,1180223,1180223,1180223,1300937.69,0,59011.2,0,0,27.71977,-82.67081,Residential,Masonry,1
331869,FL,PINELLAS COUNTY,0,10710000,0,0,10710000,16370000,0,0,0,0,27.796053,-82.667236,Commercial,Reinforced Concrete,1
363398,FL,PINELLAS COUNTY,203136.2,203136.2,203136.2,203136.2,203136.2,323791.86,0,0,0,0,27.77621,-82.6701,Residential,Wood,1
505577,FL,PINELLAS COUNTY,2858236.2,2858236.2,2858236.2,2858236.2,2858236.2,2712763.31,0,0,0,0,27.797272,-82.679581,Commercial,Reinforced Masonry,1
782033,FL,PINELLAS COUNTY,0,1259796.89,0,0,1259796.89,1679561.22,0,0,0,0,27.790678,-82.67955,Residential,Masonry,1
333290,FL,PINELLAS COUNTY,0,25370000,0,0,25370000,33020000,0,0,0,0,27.79023,-82.6636,Commercial,Reinforced Concrete,1
532366,FL,PINELLAS COUNTY,0,1721731.03,0,0,1721731.03,1855688.59,0,0,0,0,27.780882,-82.699005,Residential,Masonry,1
652635,FL,PINELLAS COUNTY,0,1211815.08,0,0,1211815.08,1915385.22,0,0,0,0,27.779301,-82.657089,Residential,Masonry,1
321337,FL,PINELLAS COUNTY,0,90233.89,0,0,90233.89,123332.3,0,0,0,0,27.779301,-82.657089,Residential,Wood,1
213918,FL,PINELLAS COUNTY,0,15653.73,0,0,15653.73,16685.32,0,0,0,0,27.779301,-82.657089,Residential,Wood,1
933937,FL,PINELLAS COUNTY,0,11605.36,0,0,11605.36,17955.23,0,0,0,0,27.779301,-82.657089,Residential,Wood,1
307532,FL,PINELLAS COUNTY,0,13930000,0,0,13930000,22590000,0,0,0,0,27.78193,-82.68352,Commercial,Reinforced Concrete,1
310802,FL,PINELLAS COUNTY,0,86905.22,0,0,86905.22,96336.55,0,0,0,0,27.78105,-82.66309,Residential,Wood,3
179039,FL,PINELLAS COUNTY,0,1803868.16,0,0,1803868.16,2630039.78,0,0,0,0,27.80007,-82.68673,Commercial,Reinforced Masonry,1
206929,FL,PINELLAS COUNTY,0,51539.37,0,0,51539.37,35095.39,0,0,0,0,27.80098,-82.686752,Residential,Wood,1
926533,FL,PINELLAS COUNTY,0,31373.3,0,0,31373.3,33659.39,0,0,0,0,27.80098,-82.686752,Residential,Wood,1
623335,FL,PINELLAS COUNTY,0,90953.6,0,0,90953.6,70963.73,0,0,0,0,27.80657,-82.6582,Residential,Wood,3
138866,FL,PINELLAS COUNTY,0,63323.62,0,0,63323.62,69813.76,0,0,0,0,27.77375,-82.65563,Residential,Wood,3
889323,FL,PINELLAS COUNTY,0,63323.62,0,0,63323.62,81930.3,0,0,0,0,27.703597,-82.735893,Residential,Wood,3
629299,FL,PINELLAS COUNTY,0,63323.62,0,0,63323.62,73791.25,0,0,0,0,27.7878,-82.6777,Residential,Wood,3
216830,FL,PINELLAS COUNTY,127336.3,127336.3,0,0,127336.3,131131.17,0,0,0,0,27.80633,-82.69598,Residential,Wood,3
213322,FL,PINELLAS COUNTY,396899.1,396899.1,0,0,396899.1,376231.29,0,0,0,0,27.79393,-82.66829,Residential,Masonry,1
903911,FL,PINELLAS COUNTY,337831.1,337831.1,0,0,337831.1,391303.73,0,0,0,0,27.79981,-82.66978,Residential,Wood,1
385533,FL,PINELLAS COUNTY,312869.6,312869.6,0,0,312869.6,365332.53,0,0,0,0,27.7878,-82.6777,Residential,Masonry,3
811570,FL,PINELLAS COUNTY,132038,132038,0,0,132038,185722.21,0,0,0,0,27.80559,-82.673535,Residential,Wood,1
586811,FL,PINELLAS COUNTY,0,373637.21,0,0,373637.21,336836.22,0,0,0,0,27.78522,-82.69653,Residential,Masonry,1
908261,FL,PINELLAS COUNTY,0,70225.05,0,0,70225.05,99093.56,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
103107,FL,PINELLAS COUNTY,0,13635.93,0,0,13635.93,13156.11,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
151636,FL,PINELLAS COUNTY,0,10330.58,0,0,10330.58,13213.63,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
182509,FL,PINELLAS COUNTY,0,58337.09,0,0,58337.09,63011.08,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
959333,FL,PINELLAS COUNTY,0,200561.82,0,0,200561.82,303698.73,0,0,0,0,27.79609,-82.66273,Residential,Wood,1
228053,FL,PINELLAS COUNTY,0,1395.21,0,0,1395.21,1365.18,0,0,0,0,27.79609,-82.66273,Residential,Wood,1
955825,FL,PINELLAS COUNTY,0,2990.31,0,0,2990.31,5130.06,0,0,0,0,27.79609,-82.66273,Residential,Wood,1
939032,FL,PINELLAS COUNTY,0,8772713.18,0,0,8772713.18,6673596.77,0,0,0,0,27.77918,-82.66827,Commercial,Reinforced Masonry,1
338677,FL,PINELLAS COUNTY,0,959030.18,0,0,959030.18,930939.03,0,0,0,0,27.77918,-82.66827,Residential,Masonry,1
823783,FL,PINELLAS COUNTY,0,2271739.57,0,0,2271739.57,2296019.92,0,0,0,0,27.77918,-82.66827,Commercial,Reinforced Masonry,1
528533,FL,PINELLAS COUNTY,0,356050.36,0,0,356050.36,623588.37,0,0,0,0,27.77918,-82.66827,Residential,Masonry,1
357321,FL,PINELLAS COUNTY,0,33560.3,0,0,33560.3,38135.39,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
397901,FL,PINELLAS COUNTY,0,28083.79,0,0,28083.79,35393.13,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
931335,FL,PINELLAS COUNTY,0,26338.59,0,0,26338.59,27223.31,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
293098,FL,PINELLAS COUNTY,0,387136.81,0,0,387136.81,513603.33,0,0,0,0,27.78522,-82.69653,Residential,Masonry,1
230889,FL,PINELLAS COUNTY,0,373637.21,0,0,373637.21,261168.07,0,0,0,0,27.78522,-82.69653,Residential,Masonry,1
879087,FL,PINELLAS COUNTY,0,13635.93,0,0,13635.93,18635.77,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
137266,FL,PINELLAS COUNTY,0,10330.58,0,0,10330.58,12279.33,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
172976,FL,PINELLAS COUNTY,0,383757.35,0,0,383757.35,551896.23,0,0,0,0,27.78522,-82.69653,Residential,Masonry,1
898129,FL,PINELLAS COUNTY,0,33308.03,0,0,33308.03,33389.69,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
310123,FL,PINELLAS COUNTY,0,56363.11,0,0,56363.11,71712.66,0,0,0,0,27.78522,-82.69653,Residential,Wood,1
896185,FL,PINELLAS COUNTY,0,2336.7,0,0,2336.7,3235.19,0,0,0,0,27.79609,-82.66273,Residential,Wood,1
193117,FL,PINELLAS COUNTY,0,959030.18,0,0,959030.18,1608130.16,0,0,0,0,27.77918,-82.66827,Residential,Masonry,1
919715,FL,PINELLAS COUNTY,0,3131090.56,0,0,3131090.56,3939838.73,0,0,0,0,27.77918,-82.66827,Commercial,Reinforced Masonry,1
282965,FL,PINELLAS COUNTY,0,260038.98,0,0,260038.98,317336.68,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
331103,FL,PINELLAS COUNTY,0,9385.85,0,0,9385.85,8126.27,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
309200,FL,PINELLAS COUNTY,0,126090.53,0,0,126090.53,153389.15,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
351239,FL,PINELLAS COUNTY,0,17362.05,0,0,17362.05,17667.58,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
969362,FL,PINELLAS COUNTY,0,5602.31,0,0,5602.31,5608.23,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
839732,FL,PINELLAS COUNTY,0,8731.02,0,0,8731.02,7050.52,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
793096,FL,PINELLAS COUNTY,0,169389.32,0,0,169389.32,197077.02,0,0,0,0,27.77918,-82.66827,Residential,Wood,1
321233,FL,PINELLAS COUNTY,0,1113300,0,1113300,1113300,1355221.15,0,55665,0,0,27.77131,-82.67815,Residential,Masonry,1
738961,FL,PINELLAS COUNTY,0,2970309.91,0,0,2970309.91,2600593.88,0,0,0,0,27.79289,-82.66797,Commercial,Reinforced Masonry,1
882057,FL,PINELLAS COUNTY,551700,551700,551700,551700,551700,822231.61,11033,27585,0,0,27.78156,-82.66233,Residential,Masonry,1
522326,FL,PINELLAS COUNTY,383381.8,383381.8,383381.8,383381.8,383381.8,575971.87,0,0,0,0,27.78105,-82.663757,Residential,Masonry,1
318332,FL,PINELLAS COUNTY,1062688.5,1062688.5,1062688.5,1062688.5,1062688.5,998827.3,0,0,0,0,27.7833,-82.67868,Residential,Masonry,1
983586,FL,PINELLAS COUNTY,1039592.6,1039592.6,1039592.6,1039592.6,1039592.6,1539931.27,0,0,0,0,27.77791,-82.679,Residential,Masonry,3
638189,FL,PINELLAS COUNTY,0,386939.92,0,0,386939.92,319663.3,0,0,0,0,27.77883,-82.68608,Residential,Masonry,1
513750,FL,PINELLAS COUNTY,0,168281.73,0,0,168281.73,256555.59,0,0,0,0,27.77157,-82.68188,Residential,Wood,1
898889,FL,PINELLAS COUNTY,1583000,1583000,1583000,1583000,1583000,1313678.82,0,79200,0,0,27.79359,-82.6779,Residential,Masonry,1
873933,FL,PINELLAS COUNTY,171000,171000,171000,171000,171000,273695.76,0,8550,0,0,27.79359,-82.6779,Residential,Wood,1
832289,FL,PINELLAS COUNTY,638000,638000,638000,638000,638000,911199.36,0,32300,0,0,27.79359,-82.6779,Residential,Masonry,1
218268,FL,PINELLAS COUNTY,0,2235202.6,0,0,2235202.6,3751193.69,0,0,0,0,27.77131,-82.67993,Commercial,Reinforced Masonry,1
377133,FL,PINELLAS COUNTY,0,5351517.38,0,0,5351517.38,3752137.33,0,0,0,0,27.78221,-82.66563,Commercial,Reinforced Masonry,1
132238,FL,PINELLAS COUNTY,870750,870750,870750,870750,870750,821803.27,0,0,0,0,27.82321,-82.68919,Residential,Masonry,1
135061,FL,PINELLAS COUNTY,116775,116775,116775,116775,116775,88118.32,0,0,0,0,27.82379,-82.689552,Residential,Wood,1
169031,FL,PINELLAS COUNTY,61506,61506,61506,61506,61506,53227.63,0,0,0,0,27.80709,-82.69385,Residential,Wood,1
756170,FL,PINELLAS COUNTY,1377,1377,1377,1377,1377,1858.95,0,0,0,0,27.82321,-82.68919,Residential,Wood,1
781708,FL,PINELLAS COUNTY,1377,1377,1377,1377,1377,1661.78,0,0,0,0,27.82321,-82.68919,Residential,Wood,1
191368,FL,PINELLAS COUNTY,2236138.9,2236138.9,0,0,2236138.9,3397565.26,0,0,0,0,27.82155,-82.66192,Commercial,Reinforced Masonry,1
365977,FL,PINELLAS COUNTY,96058.8,96058.8,0,0,96058.8,131253.55,0,0,0,0,27.807376,-82.691863,Residential,Wood,1
722005,FL,PINELLAS COUNTY,0,252093.28,0,0,252093.28,323120.89,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
357663,FL,PINELLAS COUNTY,0,207550.23,0,0,207550.23,232363.28,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
778196,FL,PINELLAS COUNTY,0,2173.83,0,0,2173.83,2721.58,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
501039,FL,PINELLAS COUNTY,0,332773.22,0,0,332773.22,283532.01,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
222931,FL,PINELLAS COUNTY,0,33633.98,0,0,33633.98,51236.13,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
316631,FL,PINELLAS COUNTY,0,265871.66,0,0,265871.66,252683.32,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
302390,FL,PINELLAS COUNTY,0,51757.85,0,0,51757.85,66977.13,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
335505,FL,PINELLAS COUNTY,0,205107.13,0,0,205107.13,228205.37,0,0,0,0,27.82215,-82.65993,Residential,Wood,1
381678,FL,PINELLAS COUNTY,0,701795.92,0,0,701795.92,681808.77,0,0,0,0,27.82215,-82.65993,Residential,Masonry,1
303777,FL,PINELLAS COUNTY,0,26663.13,0,0,26663.13,27916.17,0,0,0,0,27.82215,-82.65993,Residential,Wood,1
929902,FL,PINELLAS COUNTY,0,179326.13,0,0,179326.13,135733.07,0,0,0,0,27.81318,-82.66031,Residential,Wood,1
176263,FL,PINELLAS COUNTY,0,170165.06,0,0,170165.06,231919.58,0,0,0,0,27.81318,-82.66031,Residential,Wood,1
351323,FL,PINELLAS COUNTY,0,212379.63,0,0,212379.63,278032.31,0,0,0,0,27.81318,-82.66031,Residential,Wood,1
950881,FL,PINELLAS COUNTY,0,90307.83,0,0,90307.83,116751.32,0,0,0,0,27.81318,-82.66031,Residential,Wood,1
308518,FL,PINELLAS COUNTY,0,318113.91,0,0,318113.91,332913.61,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
518933,FL,PINELLAS COUNTY,0,288853.37,0,0,288853.37,237590.89,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
533011,FL,PINELLAS COUNTY,0,11320.09,0,0,11320.09,11188.93,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
511517,FL,PINELLAS COUNTY,0,33521.66,0,0,33521.66,33335.08,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
366739,FL,PINELLAS COUNTY,0,27271.86,0,0,27271.86,35397.97,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
163302,FL,PINELLAS COUNTY,0,370158.71,0,0,370158.71,512612.33,0,0,0,0,27.82563,-82.68738,Residential,Masonry,1
135231,FL,PINELLAS COUNTY,0,726056.51,0,0,726056.51,755609.92,0,0,0,0,27.82563,-82.68738,Residential,Masonry,1
855561,FL,PINELLAS COUNTY,0,613629.77,0,0,613629.77,536930.57,0,0,0,0,27.809213,-82.681572,Residential,Masonry,1
780537,FL,PINELLAS COUNTY,0,813253.23,0,0,813253.23,1155283.28,0,0,0,0,27.809213,-82.681572,Residential,Masonry,1
872608,FL,PINELLAS COUNTY,0,770017.78,0,0,770017.78,990303.03,0,0,0,0,27.81653,-82.67293,Residential,Masonry,1
627012,FL,PINELLAS COUNTY,0,727165.76,0,0,727165.76,931969.09,0,0,0,0,27.81653,-82.67293,Residential,Masonry,1
813197,FL,PINELLAS COUNTY,0,2223683.13,0,0,2223683.13,1878387.36,0,0,0,0,27.807263,-82.68363,Commercial,Reinforced Masonry,1
322332,FL,PINELLAS COUNTY,0,2211603.03,0,0,2211603.03,3591866.1,0,0,0,0,27.807263,-82.68363,Commercial,Reinforced Masonry,1
505336,FL,PINELLAS COUNTY,0,2011377.33,0,0,2011377.33,2355389.36,0,0,0,0,27.807263,-82.68363,Commercial,Reinforced Masonry,1
333136,FL,PINELLAS COUNTY,0,207550.23,0,0,207550.23,316038.16,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
959905,FL,PINELLAS COUNTY,0,265871.66,0,0,265871.66,315217.33,0,0,0,0,27.80717,-82.69135,Residential,Wood,1
893165,FL,PINELLAS COUNTY,0,205107.13,0,0,205107.13,265363.73,0,0,0,0,27.82215,-82.65993,Residential,Wood,1
573688,FL,PINELLAS COUNTY,0,701795.92,0,0,701795.92,1138601.31,0,0,0,0,27.82215,-82.65993,Residential,Masonry,1
833097,FL,PINELLAS COUNTY,0,26663.13,0,0,26663.13,37173.85,0,0,0,0,27.82215,-82.65993,Residential,Wood,1
638531,FL,PINELLAS COUNTY,0,27333.37,0,0,27333.37,29172.59,0,0,0,0,27.82215,-82.65993,Residential,Wood,1
173650,FL,PINELLAS COUNTY,0,233003.66,0,0,233003.66,312766.01,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
636337,FL,PINELLAS COUNTY,0,318113.91,0,0,318113.91,532117.17,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
655052,FL,PINELLAS COUNTY,0,288853.37,0,0,288853.37,333769.63,0,0,0,0,27.82563,-82.68738,Residential,Wood,1
677335,FL,PINELLAS COUNTY,0,813253.23,0,0,813253.23,1103656.39,0,0,0,0,27.809213,-82.681572,Residential,Masonry,1
609510,FL,PINELLAS COUNTY,0,3567923.83,0,0,3567923.83,5985936.75,0,0,0,0,27.81653,-82.67293,Commercial,Reinforced Masonry,1
501763,FL,PINELLAS COUNTY,0,18000,0,18000,18000,19231.71,0,360,0,0,27.8133,-82.67517,Residential,Wood,1
362372,FL,PINELLAS COUNTY,0,3500,0,3500,3500,3387.62,0,90,0,0,27.8133,-82.67517,Residential,Wood,1
527189,FL,PINELLAS COUNTY,390293.1,390293.1,0,0,390293.1,628631.19,0,0,0,0,27.6693,-82.7193,Residential,Masonry,3
357015,FL,PINELLAS COUNTY,366752.6,366752.6,0,0,366752.6,612939.51,0,0,0,0,27.709312,-82.698318,Residential,Masonry,1
973037,FL,PINELLAS COUNTY,0,7773027.83,0,0,7773027.83,9900000,0,0,0,0,27.8888,-82.67069,Commercial,Reinforced Masonry,1
653333,FL,PINELLAS COUNTY,0,7563675.66,0,0,7563675.66,7255552.76,0,0,0,0,27.890015,-82.668815,Commercial,Reinforced Masonry,1
169325,FL,PINELLAS COUNTY,0,17100000,0,0,17100000,13670000,0,0,0,0,27.89073,-82.67183,Commercial,Reinforced Concrete,1
672582,FL,PINELLAS COUNTY,1009156.5,1009156.5,1009156.5,1009156.5,1009156.5,1533009.35,0,0,0,0,27.88368,-82.67215,Residential,Masonry,1
303502,FL,PINELLAS COUNTY,0,871336.35,0,0,871336.35,1023230.68,0,0,0,0,27.87108,-82.63103,Residential,Masonry,1
900138,FL,PINELLAS COUNTY,0,871336.35,0,0,871336.35,1228551.11,0,0,0,0,27.87108,-82.63103,Residential,Masonry,1
708096,FL,PINELLAS COUNTY,0,871336.35,0,0,871336.35,1100059.55,0,0,0,0,27.87108,-82.63103,Residential,Masonry,1
170883,FL,PINELLAS COUNTY,0,871336.35,0,0,871336.35,613383.61,0,0,0,0,27.87108,-82.63103,Residential,Masonry,1
633319,FL,PINELLAS COUNTY,0,871336.35,0,0,871336.35,1232359.23,0,0,0,0,27.87108,-82.63103,Residential,Masonry,1
311820,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,1639629,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
313276,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,1627783.32,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
707395,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,1316733.96,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
739632,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,2058310.97,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
507290,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,2210276.93,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
756218,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,2016253.25,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
853522,FL,PINELLAS COUNTY,0,1353680.06,0,0,1353680.06,2302633.76,0,0,0,0,27.88335,-82.66323,Residential,Masonry,1
200536,FL,PINELLAS COUNTY,15930000,15930000,15930000,15930000,15930000,13850000,0,796500,0,0,27.8769,-82.6501,Commercial,Reinforced Concrete,3
190169,FL,PINELLAS COUNTY,0,9720000,0,9720000,9720000,13390000,0,0,0,0,27.87651,-82.63113,Commercial,Reinforced Concrete,1
593991,FL,PINELLAS COUNTY,1867500,1867500,1867500,1867500,1867500,3029551.88,0,93375,0,0,27.89073,-82.67183,Commercial,Reinforced Masonry,1
697363,FL,PINELLAS COUNTY,0,1607212.05,0,0,1607212.05,2067686.33,0,0,0,0,27.883533,-82.659729,Residential,Masonry,1
915057,FL,PINELLAS COUNTY,0,1963866.39,0,0,1963866.39,2055682.51,0,0,0,0,27.883533,-82.659729,Commercial,Reinforced Masonry,1
705396,FL,PINELLAS COUNTY,0,2203073.76,0,0,2203073.76,2385068.33,0,0,0,0,27.883533,-82.659729,Commercial,Reinforced Masonry,1
859851,FL,PINELLAS COUNTY,0,857523.12,0,0,857523.12,1337511.83,0,0,0,0,27.883533,-82.659729,Residential,Masonry,1
326209,FL,PINELLAS COUNTY,0,857523.12,0,0,857523.12,1317703.33,0,0,0,0,27.883533,-82.659729,Residential,Masonry,1
593386,FL,PINELLAS COUNTY,0,172561.33,0,0,172561.33,225231.56,0,0,0,0,27.883533,-82.659729,Residential,Wood,1
902893,FL,PINELLAS COUNTY,0,172561.33,0,0,172561.33,222862.98,0,0,0,0,27.883533,-82.659729,Residential,Wood,1
525160,FL,PINELLAS COUNTY,0,172561.33,0,0,172561.33,272031.22,0,0,0,0,27.883533,-82.659729,Residential,Wood,1
956781,FL,PINELLAS COUNTY,239602.5,239602.5,0,0,239602.5,332723.05,0,0,0,0,27.892103,-82.669017,Residential,Wood,1
265203,FL,PINELLAS COUNTY,109828.8,109828.8,0,0,109828.8,100633.05,0,0,0,0,27.88963,-82.66702,Residential,Wood,3
273786,FL,PINELLAS COUNTY,263227.3,263227.3,0,0,263227.3,312237.52,0,0,0,0,27.897235,-82.638765,Residential,Wood,1
687965,FL,PINELLAS COUNTY,0,32930000,0,0,32930000,52370000,0,0,0,0,27.86333,-82.65099,Commercial,Reinforced Concrete,1
983711,FL,PINELLAS COUNTY,0,653125.39,0,0,653125.39,981796.57,0,0,0,0,27.8855,-82.66057,Residential,Masonry,1
969992,FL,PINELLAS COUNTY,1603865.6,1603865.6,1603865.6,1603865.6,1603865.6,1363637.33,0,0,0,0,27.892385,-82.659903,Residential,Masonry,1
735007,FL,PINELLAS COUNTY,0,35270000,0,35270000,35270000,35190000,0,0,0,0,27.89263,-82.66671,Commercial,Steel Frame,3
595083,FL,PINELLAS COUNTY,0,529613.9,0,529613.9,529613.9,831931.33,0,0,0,0,27.89263,-82.66671,Residential,Masonry,3
105253,FL,PINELLAS COUNTY,0,20330000,0,20330000,20330000,16560000,0,0,0,0,27.86928,-82.6376,Commercial,Reinforced Concrete,1
907969,FL,PINELLAS COUNTY,0,536300,0,536300,536300,706092.75,0,16389,0,0,27.872853,-82.653303,Residential,Masonry,3
336931,FL,PINELLAS COUNTY,0,29970000,0,0,29970000,36620000,0,0,0,0,27.873913,-82.636919,Commercial,Reinforced Concrete,3
192503,FL,PINELLAS COUNTY,0,236898.06,0,0,236898.06,335957.15,0,0,0,0,27.88763,-82.67673,Residential,Wood,1
515193,FL,PINELLAS COUNTY,0,721615.69,0,0,721615.69,655255.91,0,0,0,0,27.88763,-82.67673,Residential,Masonry,1
713326,FL,PINELLAS COUNTY,0,1130119.76,0,0,1130119.76,927602.3,0,0,0,0,27.88763,-82.67673,Residential,Masonry,1
370810,FL,PINELLAS COUNTY,19737.8,19737.8,19737.8,19737.8,19737.8,20857.82,0,0,0,0,27.9789,-82.7806,Residential,Wood,3
359659,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1125911.33,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
279936,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1238280.59,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
522806,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,868612.63,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
178269,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,995668.7,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
710669,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,593062.88,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
132272,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1028392.33,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
151389,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,781332.86,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
912860,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1138222.83,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
208593,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,712705.95,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
792536,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1068919.11,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
973538,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,993751.75,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
566685,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,872118.79,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
899180,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,662501.16,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
833358,FL,PINELLAS COUNTY,0,751738.78,0,0,751738.78,1237679.19,0,0,0,0,27.937235,-82.730255,Residential,Masonry,3
595300,FL,PINELLAS COUNTY,0,9360,0,0,9360,12029.93,0,368,0,0,27.938573,-82.757751,Residential,Wood,3
633228,FL,PINELLAS COUNTY,738620,738620,738620,738620,738620,835257.79,0,0,0,0,27.99657,-82.77023,Residential,Masonry,3
138161,FL,PINELLAS COUNTY,285173,285173,285173,285173,285173,516333.71,0,0,0,0,27.99531,-82.76792,Residential,Wood,1
621286,FL,PINELLAS COUNTY,30690,30690,30690,30690,30690,28305.57,0,0,0,0,27.99657,-82.77023,Residential,Wood,3
613863,FL,PINELLAS COUNTY,12780,12780,12780,12780,12780,18597.05,0,0,0,0,27.99657,-82.77023,Residential,Wood,3
383259,FL,PINELLAS COUNTY,6210,6210,6210,6210,6210,6635.88,0,0,0,0,27.99657,-82.77023,Residential,Wood,3
998563,FL,PINELLAS COUNTY,369397.7,369397.7,0,0,369397.7,367359.58,0,0,0,0,27.96603,-82.79107,Residential,Masonry,1
358830,FL,PINELLAS COUNTY,300203.9,300203.9,0,0,300203.9,331213.32,0,0,0,0,27.96601,-82.79837,Residential,Wood,1
700099,FL,PINELLAS COUNTY,200311.2,200311.2,0,0,200311.2,233018.1,0,0,0,0,27.98117,-82.79631,Residential,Wood,1
668336,FL,PINELLAS COUNTY,0,538995.19,0,0,538995.19,630196.92,0,0,0,0,27.9806,-82.79119,Residential,Masonry,1
360277,FL,PINELLAS COUNTY,0,638132.98,0,0,638132.98,805875.59,0,0,0,0,27.989031,-82.783669,Residential,Masonry,1
